"sim4"
"t35"	0
"t36"	0
"t73"	0
"t100"	0
"t20"	0
"t22"	0
"t41"	0
"t86"	0
"t83"	0
"t18"	1
"t44"	1
"t39"	1
"t29"	1
"t99"	1
"t32"	0
"t51"	0
"t81"	0
"t85"	0
"t52"	0
"t98"	0
"t21"	0
"t80"	1
"t64"	1
"t71"	1
"t59"	1
"t30"	1
"t58"	0
"t15"	0
"t78"	0
"t6"	0
"t34"	0
"t79"	1
"t1"	1
"t17"	1
"t62"	1
"t45"	0
"t26"	0
"t40"	1
"t2"	1
"t94"	1
"t57"	1
"t8"	1
"t56"	1
"t25"	1
"t31"	1
"t96"	1
"t46"	0
"t55"	0
"t5"	1
"t10"	1
"t90"	1
"t53"	1
"t84"	1
"t88"	1
"t66"	1
"t68"	1
"t82"	1
"t60"	0
"t37"	0
"t93"	0
"t63"	0
"t13"	0
"t43"	0
"t4"	0
"t50"	0
"t65"	0
"t89"	0
"t76"	0
"t67"	0
"t19"	0
"t16"	0
"t48"	0
"t28"	1
"t75"	1
"t61"	1
"t74"	1
"t14"	0
"t77"	0
"t11"	1
"t33"	1
"t49"	1
"t38"	0
"t87"	1
"t54"	1
"t91"	1
"t27"	1
"t12"	0
"t3"	1
"t92"	1
"t72"	1
"t7"	1
"t69"	1
"t95"	1
"t23"	1
"t9"	1
"t47"	1
"t42"	1
"t70"	1
"t24"	1
"t97"	1
