"sim62"
"t95"	0
"t46"	0
"t66"	0
"t4"	0
"t92"	0
"t10"	0
"t68"	0
"t94"	0
"t12"	0
"t51"	0
"t91"	0
"t8"	0
"t55"	0
"t77"	0
"t22"	0
"t2"	0
"t53"	0
"t31"	0
"t87"	0
"t76"	0
"t96"	0
"t25"	0
"t81"	0
"t14"	0
"t83"	0
"t30"	0
"t32"	0
"t41"	1
"t11"	0
"t57"	0
"t28"	0
"t85"	0
"t16"	0
"t90"	0
"t54"	1
"t56"	1
"t43"	1
"t5"	1
"t1"	1
"t44"	1
"t80"	1
"t78"	1
"t3"	1
"t15"	1
"t19"	1
"t60"	1
"t88"	1
"t64"	1
"t9"	1
"t26"	1
"t7"	0
"t70"	0
"t71"	0
"t21"	0
"t37"	0
"t35"	0
"t6"	0
"t61"	0
"t42"	0
"t45"	1
"t13"	1
"t72"	1
"t20"	1
"t18"	1
"t48"	1
"t82"	1
"t98"	0
"t93"	0
"t58"	1
"t29"	1
"t79"	0
"t24"	0
"t36"	0
"t52"	0
"t50"	1
"t27"	1
"t99"	1
"t67"	0
"t34"	0
"t97"	0
"t75"	0
"t59"	0
"t65"	0
"t74"	0
"t17"	0
"t33"	0
"t84"	1
"t63"	1
"t69"	1
"t47"	0
"t73"	1
"t38"	1
"t89"	1
"t49"	1
"t39"	1
"t100"	1
"t62"	1
"t86"	1
"t23"	1
"t40"	0
