"sim25013"
"t95"	0
"t46"	0
"t66"	1
"t4"	1
"t92"	0
"t10"	1
"t68"	0
"t94"	1
"t12"	1
"t51"	1
"t91"	0
"t8"	0
"t55"	0
"t77"	0
"t22"	1
"t2"	0
"t53"	0
"t31"	0
"t87"	0
"t76"	1
"t96"	1
"t25"	1
"t81"	1
"t14"	0
"t83"	1
"t30"	1
"t32"	0
"t41"	1
"t11"	0
"t57"	1
"t28"	0
"t85"	0
"t16"	1
"t90"	1
"t54"	0
"t56"	0
"t43"	1
"t5"	1
"t1"	0
"t44"	0
"t80"	1
"t78"	0
"t3"	1
"t15"	0
"t19"	1
"t60"	0
"t88"	0
"t64"	1
"t9"	1
"t26"	1
"t7"	1
"t70"	0
"t71"	0
"t21"	1
"t37"	1
"t35"	1
"t6"	1
"t61"	0
"t42"	0
"t45"	1
"t13"	1
"t72"	1
"t20"	1
"t18"	1
"t48"	1
"t82"	0
"t98"	0
"t93"	0
"t58"	1
"t29"	0
"t79"	0
"t24"	1
"t36"	0
"t52"	1
"t50"	0
"t27"	0
"t99"	1
"t67"	0
"t34"	0
"t97"	1
"t75"	1
"t59"	1
"t65"	0
"t74"	1
"t17"	0
"t33"	1
"t84"	1
"t63"	0
"t69"	0
"t47"	0
"t73"	0
"t38"	0
"t89"	1
"t49"	0
"t39"	1
"t100"	1
"t62"	0
"t86"	0
"t23"	1
"t40"	0
