"sim51"
"t95"	1
"t46"	1
"t66"	1
"t4"	1
"t92"	0
"t10"	0
"t68"	0
"t94"	0
"t12"	0
"t51"	0
"t91"	0
"t8"	0
"t55"	0
"t77"	0
"t22"	0
"t2"	0
"t53"	0
"t31"	0
"t87"	0
"t76"	0
"t96"	0
"t25"	0
"t81"	0
"t14"	0
"t83"	0
"t30"	0
"t32"	0
"t41"	0
"t11"	0
"t57"	0
"t28"	0
"t85"	0
"t16"	0
"t90"	0
"t54"	0
"t56"	0
"t43"	0
"t5"	0
"t1"	0
"t44"	0
"t80"	0
"t78"	0
"t3"	0
"t15"	0
"t19"	0
"t60"	0
"t88"	0
"t64"	0
"t9"	0
"t26"	0
"t7"	0
"t70"	0
"t71"	0
"t21"	0
"t37"	0
"t35"	0
"t6"	0
"t61"	0
"t42"	0
"t45"	0
"t13"	0
"t72"	0
"t20"	0
"t18"	0
"t48"	0
"t82"	0
"t98"	1
"t93"	1
"t58"	0
"t29"	0
"t79"	1
"t24"	1
"t36"	1
"t52"	1
"t50"	1
"t27"	1
"t99"	1
"t67"	1
"t34"	0
"t97"	0
"t75"	0
"t59"	0
"t65"	1
"t74"	1
"t17"	1
"t33"	1
"t84"	1
"t63"	1
"t69"	1
"t47"	1
"t73"	1
"t38"	1
"t89"	1
"t49"	1
"t39"	1
"t100"	1
"t62"	1
"t86"	1
"t23"	1
"t40"	1
