"WN_pheno_3"
"t37"	"23.4737278942149"
"t15"	"18.34615513166"
"t24"	"26.8244530355243"
"t97"	"11.1048688133924"
"t56"	"23.9940695700894"
"t62"	"20.1851991746387"
"t69"	"21.8575288924499"
"t10"	"8.77749600796067"
"t44"	"-7.50768874218333"
"t78"	"29.3328079038387"
"t23"	"28.1164294385275"
"t47"	"-7.08755832824287"
"t87"	"5.32149677482357"
"t86"	"19.8847778277314"
"t29"	"14.4095261120823"
"t75"	"-5.23573795420567"
"t66"	"-10.1097529906066"
"t4"	"-8.62251863182998"
"t93"	"15.4149066411241"
"t13"	"-8.5526574539862"
"t100"	"15.2362249528785"
"t51"	"30.918889214855"
"t84"	"8.01295411625928"
"t11"	"-6.82472586810799"
"t94"	"17.6763897848425"
"t55"	"23.0196695790386"
"t60"	"-6.04095392869444"
"t28"	"19.8487095932209"
"t46"	"29.2756807432737"
"t80"	"29.2313358695705"
"t7"	"-5.4268443663962"
"t31"	"4.19486116895085"
"t43"	"29.3216001884184"
"t82"	"15.1200140792913"
"t52"	"-7.0713738141597"
"t64"	"15.4975630006377"
"t45"	"26.4386387957293"
"t25"	"-9.20002922455703"
"t42"	"17.0335870337543"
"t39"	"7.28516998131972"
"t81"	"14.9642673328724"
"t33"	"16.1684955320766"
"t12"	"27.4081679598464"
"t91"	"9.07396507767653"
"t61"	"17.7442293709658"
"t67"	"26.4257014108339"
"t63"	"18.6854553672672"
"t1"	"-9.57950103807231"
"t85"	"29.7003918822017"
"t73"	"11.1670002250252"
"t71"	"18.9503725703439"
"t49"	"29.8084350152322"
"t59"	"-5.88015846437049"
"t76"	"29.0860397392363"
"t8"	"18.4193899539612"
"t2"	"27.7643875339801"
"t70"	"31.8260063370316"
"t96"	"12.7974530472096"
"t65"	"-4.40959246471802"
"t54"	"-9.7204538699078"
"t30"	"28.7682234460691"
"t6"	"25.7152060497153"
"t22"	"-5.75670932881521"
"t95"	"13.4821131149501"
"t48"	"27.809014812844"
"t5"	"14.6475316885337"
"t36"	"-2.24405704070806"
"t3"	"11.5596351048591"
"t68"	"14.3397968462115"
"t83"	"9.5173635200838"
"t21"	"28.3567953674657"
"t74"	"18.7095695028711"
"t20"	"6.42796903515604"
"t79"	"7.19751540200345"
"t34"	"-9.09288442783554"
"t92"	"22.4827472055683"
"t16"	"-8.55181643811892"
"t72"	"20.6933270237857"
"t26"	"18.9164638787375"
"t17"	"12.8375958158328"
"t53"	"-6.60750073899891"
"t18"	"6.86407488033109"
"t9"	"-1.79538873279633"
"t77"	"10.7300886080886"
"t50"	"19.2179639397233"
"t40"	"18.719053454802"
"t99"	"30.935374185032"
"t27"	"9.92731136281717"
"t58"	"14.2408389852095"
"t38"	"14.9785533476901"
"t98"	"8.38870299460529"
"t41"	"25.680323322072"
"t57"	"17.7454898628448"
"t89"	"11.7806552034677"
"t88"	"22.9190469207159"
"t14"	"-6.75838813483367"
"t35"	"22.2507574648496"
"t19"	"18.4162587928276"
"t32"	"-1.8290750480643"
"t90"	"27.1137255209271"
