"sim203"
"t37"	1
"t15"	1
"t24"	1
"t97"	1
"t56"	1
"t62"	0
"t69"	0
"t10"	1
"t44"	1
"t78"	1
"t23"	1
"t47"	1
"t87"	1
"t86"	1
"t29"	1
"t75"	1
"t66"	1
"t4"	1
"t93"	1
"t13"	1
"t100"	1
"t51"	1
"t84"	1
"t11"	0
"t94"	0
"t55"	0
"t60"	1
"t28"	1
"t46"	1
"t80"	1
"t7"	1
"t31"	0
"t43"	0
"t82"	1
"t52"	1
"t64"	1
"t45"	1
"t25"	1
"t42"	1
"t39"	1
"t81"	1
"t33"	1
"t12"	1
"t91"	1
"t61"	1
"t67"	1
"t63"	1
"t1"	1
"t85"	1
"t73"	1
"t71"	1
"t49"	1
"t59"	1
"t76"	1
"t8"	1
"t2"	1
"t70"	1
"t96"	1
"t65"	1
"t54"	1
"t30"	1
"t6"	1
"t22"	1
"t95"	1
"t48"	1
"t5"	1
"t36"	1
"t3"	1
"t68"	1
"t83"	1
"t21"	1
"t74"	1
"t20"	0
"t79"	0
"t34"	1
"t92"	1
"t16"	1
"t72"	1
"t26"	1
"t17"	1
"t53"	0
"t18"	0
"t9"	0
"t77"	0
"t50"	0
"t40"	0
"t99"	0
"t27"	0
"t58"	0
"t38"	0
"t98"	0
"t41"	0
"t57"	0
"t89"	0
"t88"	0
"t14"	0
"t35"	0
"t19"	0
"t32"	0
"t90"	0
