"BM_pheno_4"
"t33"	"-7.39494958619355"
"t94"	"-5.85962001795369"
"t5"	"-3.85981897144489"
"t98"	"-3.63455535413122"
"t4"	"-4.2434252607544"
"t11"	"-5.83508534429163"
"t2"	"-17.5929066606541"
"t10"	"-16.4106176965491"
"t34"	"-14.6446574550761"
"t99"	"-12.8362011197964"
"t76"	"-13.2834047896418"
"t6"	"-6.73471996404446"
"t58"	"-7.92121634114827"
"t73"	"-6.10311583931312"
"t83"	"-11.2726093180061"
"t97"	"-12.1776225067522"
"t81"	"-11.7491112323687"
"t87"	"-9.07969853113577"
"t54"	"-6.51365976343475"
"t82"	"-6.95473214032164"
"t13"	"-6.45402528784425"
"t12"	"-5.93272298147962"
"t35"	"-7.19730306171611"
"t8"	"-7.83207534800068"
"t91"	"-1.60195233232199"
"t62"	"-5.69557711247724"
"t88"	"-6.02331927221176"
"t86"	"-3.31320548442619"
"t48"	"4.22097881257845"
"t74"	"3.71860468407887"
"t85"	"6.66062303502477"
"t55"	"-1.4079408519925"
"t7"	"-0.655145825574446"
"t39"	"-0.992926273293992"
"t44"	"-2.15227176148571"
"t71"	"-2.7893830523124"
"t90"	"4.92695890595725"
"t20"	"-1.84199383002433"
"t52"	"-0.172358177754093"
"t57"	"-3.83512198539963"
"t51"	"-5.09029325915187"
"t59"	"-3.52908690385613"
"t41"	"-3.58037520288036"
"t75"	"-2.70418636662284"
"t77"	"-3.74111701358837"
"t25"	"-3.83015483983066"
"t78"	"8.21802362292216"
"t21"	"7.81236733365337"
"t32"	"10.055136135216"
"t16"	"8.32426444289227"
"t68"	"8.97131753992437"
"t69"	"8.32596755002924"
"t42"	"7.78979928950133"
"t19"	"5.69519756874965"
"t84"	"4.84759545661027"
"t49"	"6.22726637002978"
"t80"	"6.473929011826"
"t93"	"6.38202041495218"
"t92"	"6.56828764773657"
"t60"	"6.67808231391998"
"t95"	"9.63245764202488"
"t24"	"11.802334903772"
"t3"	"-5.58849498343474"
"t50"	"-5.46475742653865"
"t30"	"-6.35826080420731"
"t22"	"-3.15025304456844"
"t61"	"-3.62393428599501"
"t23"	"7.38988989716932"
"t67"	"-6.47343920708022"
"t79"	"3.27553613290595"
"t28"	"0.642519485963395"
"t56"	"-0.608574987898333"
"t100"	"1.63830837955998"
"t66"	"4.36646777693929"
"t63"	"5.09877962271917"
"t53"	"2.96839458030749"
"t18"	"-1.2050261841908"
"t43"	"-1.57768890435756"
"t64"	"-1.34732316187474"
"t9"	"0.334703979489088"
"t47"	"9.24931549386084"
"t31"	"-0.363709755071511"
"t36"	"-0.234016536871525"
"t26"	"1.05040911405362"
"t17"	"4.35123039007041"
"t45"	"4.34485403177822"
"t37"	"3.61667114283771"
"t89"	"1.85807447719461"
"t29"	"-0.189188784476132"
"t14"	"4.64946044704535"
"t46"	"3.96551173972052"
"t65"	"4.15845078652491"
"t96"	"-0.345817037072429"
"t38"	"-0.276674349228973"
"t27"	"-1.40210734623185"
"t15"	"-2.25203864685733"
"t40"	"-1.11707003223936"
"t1"	"-0.233350036642349"
"t70"	"-0.0894407734618354"
"t72"	"-1.72498024215977"
