"BM_pheno_3"
"t37"	"-2.24405704070806"
"t15"	"-9.09288442783554"
"t24"	"-5.23573795420567"
"t97"	"-5.88015846437049"
"t56"	"-6.60750073899891"
"t62"	"-8.55181643811892"
"t69"	"-8.62251863182998"
"t10"	"-7.0713738141597"
"t44"	"-6.75838813483367"
"t78"	"-10.1097529906066"
"t23"	"-4.40959246471802"
"t47"	"-7.50768874218333"
"t87"	"-6.82472586810799"
"t86"	"-1.8290750480643"
"t29"	"-1.79538873279633"
"t75"	"-8.5526574539862"
"t66"	"-9.20002922455703"
"t4"	"-9.57950103807231"
"t93"	"-6.04095392869444"
"t13"	"-5.4268443663962"
"t100"	"-5.75670932881521"
"t51"	"-7.08755832824287"
"t84"	"-9.7204538699078"
"t11"	"7.19751540200345"
"t94"	"4.19486116895085"
"t55"	"11.1670002250252"
"t60"	"8.77749600796067"
"t28"	"7.28516998131972"
"t46"	"9.07396507767653"
"t80"	"8.38870299460529"
"t7"	"9.92731136281717"
"t31"	"5.32149677482357"
"t43"	"6.42796903515604"
"t82"	"6.86407488033109"
"t52"	"8.01295411625928"
"t64"	"11.1048688133924"
"t45"	"11.7806552034677"
"t25"	"9.5173635200838"
"t42"	"18.9164638787375"
"t39"	"19.2179639397233"
"t81"	"18.4162587928276"
"t33"	"18.4193899539612"
"t12"	"18.6854553672672"
"t91"	"18.9503725703439"
"t61"	"17.0335870337543"
"t67"	"15.2362249528785"
"t63"	"14.3397968462115"
"t1"	"14.9785533476901"
"t85"	"16.1684955320766"
"t73"	"15.4149066411241"
"t71"	"17.7442293709658"
"t49"	"15.1200140792913"
"t59"	"22.2507574648496"
"t76"	"18.7095695028711"
"t8"	"17.7454898628448"
"t2"	"21.8575288924499"
"t70"	"20.6933270237857"
"t96"	"19.8847778277314"
"t65"	"14.2408389852095"
"t54"	"15.4975630006377"
"t30"	"14.4095261120823"
"t6"	"11.5596351048591"
"t22"	"14.9642673328724"
"t95"	"14.6475316885337"
"t48"	"22.4827472055683"
"t5"	"23.0196695790386"
"t36"	"22.9190469207159"
"t3"	"23.9940695700894"
"t68"	"23.4737278942149"
"t83"	"28.7682234460691"
"t21"	"29.7003918822017"
"t74"	"29.2756807432737"
"t20"	"31.8260063370316"
"t79"	"29.8084350152322"
"t34"	"18.719053454802"
"t92"	"19.8487095932209"
"t16"	"20.1851991746387"
"t72"	"27.7643875339801"
"t26"	"27.809014812844"
"t17"	"29.0860397392363"
"t53"	"27.1137255209271"
"t18"	"30.935374185032"
"t9"	"30.918889214855"
"t77"	"28.3567953674657"
"t50"	"27.4081679598464"
"t40"	"28.1164294385275"
"t99"	"26.4386387957293"
"t27"	"29.3328079038387"
"t58"	"29.3216001884184"
"t38"	"29.2313358695705"
"t98"	"25.680323322072"
"t41"	"26.8244530355243"
"t57"	"25.7152060497153"
"t89"	"26.4257014108339"
"t88"	"18.34615513166"
"t14"	"17.6763897848425"
"t35"	"10.7300886080886"
"t19"	"13.4821131149501"
"t32"	"12.7974530472096"
"t90"	"12.8375958158328"
