"sim25004"
"t95"	1
"t46"	1
"t66"	1
"t4"	0
"t92"	0
"t10"	1
"t68"	0
"t94"	0
"t12"	0
"t51"	1
"t91"	0
"t8"	0
"t55"	1
"t77"	0
"t22"	1
"t2"	0
"t53"	0
"t31"	0
"t87"	0
"t76"	1
"t96"	1
"t25"	0
"t81"	1
"t14"	0
"t83"	1
"t30"	0
"t32"	1
"t41"	0
"t11"	1
"t57"	1
"t28"	1
"t85"	1
"t16"	0
"t90"	0
"t54"	1
"t56"	0
"t43"	0
"t5"	0
"t1"	0
"t44"	0
"t80"	0
"t78"	1
"t3"	0
"t15"	0
"t19"	0
"t60"	0
"t88"	0
"t64"	1
"t9"	1
"t26"	1
"t7"	0
"t70"	0
"t71"	0
"t21"	1
"t37"	0
"t35"	1
"t6"	0
"t61"	1
"t42"	1
"t45"	0
"t13"	0
"t72"	1
"t20"	0
"t18"	0
"t48"	0
"t82"	0
"t98"	0
"t93"	0
"t58"	1
"t29"	0
"t79"	1
"t24"	1
"t36"	1
"t52"	0
"t50"	1
"t27"	1
"t99"	1
"t67"	1
"t34"	0
"t97"	1
"t75"	0
"t59"	0
"t65"	1
"t74"	1
"t17"	0
"t33"	0
"t84"	0
"t63"	0
"t69"	0
"t47"	1
"t73"	0
"t38"	1
"t89"	1
"t49"	0
"t39"	1
"t100"	1
"t62"	0
"t86"	1
"t23"	0
"t40"	0
